source_batch,row_number,order_id,reason_code,raw_data,rejected_at
3,271,O001111,INVALID_DISCOUNT,"{'order_id': 'O001111', 'order_datetime': '2026-04-08 03:19:00', 'customer_id': 'C0137', 'product_id': 'P040', 'quantity': '3', 'unit_price': '1472.44', 'discount_pct': '120', 'payment_method': 'PromptPay', 'sales_channel': 'Online', 'updated_at': '2026-04-11 23:59:00', 'source_batch': '3', '_row_number': '271', 'quantity_num': '3.0', 'unit_price_num': '1472.44', 'discount_num': '120'}",2026-08-18T14:15:45
3,272,O001112,INVALID_UNIT_PRICE,"{'order_id': 'O001112', 'order_datetime': '2026-06-10 12:16:00', 'customer_id': 'C0096', 'product_id': 'P030', 'quantity': '3', 'unit_price': None, 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-06-13 23:59:00', 'source_batch': '3', '_row_number': '272', 'quantity_num': '3.0', 'unit_price_num': None, 'discount_num': '0'}",2026-08-18T14:15:45
3,290,O001130,INVALID_QUANTITY_TYPE,"{'order_id': 'O001130', 'order_datetime': '2026-05-02 06:41:00', 'customer_id': 'C0089', 'product_id': 'P001', 'quantity': 'three', 'unit_price': '29.67', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-05-05 23:59:00', 'source_batch': '3', '_row_number': '290', 'quantity_num': None, 'unit_price_num': '29.67', 'discount_num': '0'}",2026-08-18T14:15:45
3,317,O001157,INVALID_QUANTITY,"{'order_id': 'O001157', 'order_datetime': '2026-06-17 10:55:00', 'customer_id': 'C0133', 'product_id': 'P041', 'quantity': '-2', 'unit_price': '1291.92', 'discount_pct': '5', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-06-20 23:59:00', 'source_batch': '3', '_row_number': '317', 'quantity_num': '-2.0', 'unit_price_num': '1291.92', 'discount_num': '5'}",2026-08-18T14:15:45
3,322,O001162,MISSING_CUSTOMER_ID,"{'order_id': 'O001162', 'order_datetime': '2026-06-07 09:16:00', 'customer_id': None, 'product_id': 'P027', 'quantity': '6', 'unit_price': '817.79', 'discount_pct': '15', 'payment_method': 'Cash', 'sales_channel': 'Store', 'updated_at': '2026-06-10 23:59:00', 'source_batch': '3', '_row_number': '322', 'quantity_num': '6.0', 'unit_price_num': '817.79', 'discount_num': '15'}",2026-08-18T14:15:45
3,324,O001164,INVALID_ORDER_DATETIME,"{'order_id': 'O001164', 'order_datetime': None, 'customer_id': 'C0107', 'product_id': 'P008', 'quantity': '4', 'unit_price': '292.37', 'discount_pct': '15', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-05-09 23:59:00', 'source_batch': '3', '_row_number': '324', 'quantity_num': '4.0', 'unit_price_num': '292.37', 'discount_num': '15'}",2026-08-18T14:15:45
3,337,O001177,UNKNOWN_PRODUCT_ID,"{'order_id': 'O001177', 'order_datetime': '2026-04-04 04:07:00', 'customer_id': 'C0129', 'product_id': 'P999', 'quantity': '1', 'unit_price': '358.74', 'discount_pct': '0', 'payment_method': 'PromptPay', 'sales_channel': 'Marketplace', 'updated_at': '2026-04-07 23:59:00', 'source_batch': '3', '_row_number': '337', 'quantity_num': '1.0', 'unit_price_num': '358.74', 'discount_num': '0'}",2026-08-18T14:15:45
3,339,O001179,INVALID_ORDER_DATETIME,"{'order_id': 'O001179', 'order_datetime': None, 'customer_id': 'C0171', 'product_id': 'P031', 'quantity': '1', 'unit_price': '599.9', 'discount_pct': '15', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-05-07 23:59:00', 'source_batch': '3', '_row_number': '339', 'quantity_num': '1.0', 'unit_price_num': '599.9', 'discount_num': '15'}",2026-08-18T14:15:45
3,352,O001192,UNKNOWN_CUSTOMER_ID,"{'order_id': 'O001192', 'order_datetime': '2026-05-02 18:39:00', 'customer_id': 'C9999', 'product_id': 'P045', 'quantity': '2', 'unit_price': '1459.08', 'discount_pct': '10', 'payment_method': 'PromptPay', 'sales_channel': 'Store', 'updated_at': '2026-05-05 23:59:00', 'source_batch': '3', '_row_number': '352', 'quantity_num': '2.0', 'unit_price_num': '1459.08', 'discount_num': '10'}",2026-08-18T14:15:45
3,372,O001212,INVALID_DISCOUNT,"{'order_id': 'O001212', 'order_datetime': '2026-05-20 16:45:00', 'customer_id': 'C0154', 'product_id': 'P004', 'quantity': '5', 'unit_price': '1451.77', 'discount_pct': '120', 'payment_method': 'Bank Transfer', 'sales_channel': 'Marketplace', 'updated_at': '2026-05-23 23:59:00', 'source_batch': '3', '_row_number': '372', 'quantity_num': '5.0', 'unit_price_num': '1451.77', 'discount_num': '120'}",2026-08-18T14:15:45
3,403,O001243,INVALID_QUANTITY_TYPE,"{'order_id': 'O001243', 'order_datetime': '2026-04-02 11:45:00', 'customer_id': 'C0078', 'product_id': 'P015', 'quantity': 'three', 'unit_price': '320.33', 'discount_pct': '0', 'payment_method': 'Credit Card', 'sales_channel': 'Store', 'updated_at': '2026-04-05 23:59:00', 'source_batch': '3', '_row_number': '403', 'quantity_num': None, 'unit_price_num': '320.33', 'discount_num': '0'}",2026-08-18T14:15:45
3,405,O001245,MISSING_CUSTOMER_ID,"{'order_id': 'O001245', 'order_datetime': '2026-04-17 23:42:00', 'customer_id': None, 'product_id': 'P023', 'quantity': '3', 'unit_price': '784.71', 'discount_pct': '10', 'payment_method': 'Bank Transfer', 'sales_channel': 'Online', 'updated_at': '2026-04-20 23:59:00', 'source_batch': '3', '_row_number': '405', 'quantity_num': '3.0', 'unit_price_num': '784.71', 'discount_num': '10'}",2026-08-18T14:15:45
3,406,O001246,INVALID_QUANTITY,"{'order_id': 'O001246', 'order_datetime': '2026-05-07 12:27:00', 'customer_id': 'C0014', 'product_id': 'P024', 'quantity': '-2', 'unit_price': '241.87', 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-05-10 23:59:00', 'source_batch': '3', '_row_number': '406', 'quantity_num': '-2.0', 'unit_price_num': '241.87', 'discount_num': '0'}",2026-08-18T14:15:45
3,411,O001251,INVALID_UNIT_PRICE,"{'order_id': 'O001251', 'order_datetime': '2026-05-28 02:21:00', 'customer_id': 'C0059', 'product_id': 'P025', 'quantity': '1', 'unit_price': None, 'discount_pct': '0', 'payment_method': 'Bank Transfer', 'sales_channel': 'Store', 'updated_at': '2026-05-31 23:59:00', 'source_batch': '3', '_row_number': '411', 'quantity_num': '1.0', 'unit_price_num': None, 'discount_num': '0'}",2026-08-18T14:15:45
